id,group,transaction_id,transaction_type,recipient_name,recipient_email,amount,currency,fuel_type,quantity_liters,truck_number,truck_id,departure_date,arrival_date,storage_location,contract_ref,notes,created_at,metadata,transaction_amount,transaction_currency,transaction_date
327,Group C,BPCL-TXN-1000196,incoming,Shreya Gupta,shreya.gupta@bpcl.co.in,722879.43,INR,HSD,24082,"TRK7521,TRK5989,TRK5684,TRK8558","TID274573,TID542983,TID408721,TID742917",,2025-01-07,TankFarm-12,CNTR-28470,Customs hold,2025-03-01T20:28:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 24082, ""truck_count"": 4, ""contract_ref"": ""CNTR-28470"", ""storage_location"": ""TankFarm-12""}",27620.52,INR,2025-03-01T20:28:00
328,Group A,BPCL-TXN-1000197,incoming,Priya Mehta,priya.mehta@bpcl.co.in,589580.08,INR,Naphtha,13867,"TRK7775,TRK6299,TRK8387,TRK1408","TID287567,TID575718,TID718990,TID847251",,2025-01-26,TankFarm-8,CNTR-21477,Priority consignment,2025-02-11T22:41:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 13867, ""truck_count"": 4, ""contract_ref"": ""CNTR-21477"", ""storage_location"": ""TankFarm-8""}",27633.89,INR,2025-02-11T22:41:00
332,Group B,BPCL-TXN-1000198,incoming,Sunita Desai,sunita.desai@bpcl.co.in,451925.19,INR,ATF,34736,"TRK8239,TRK2300,TRK1107,TRK5009","TID673929,TID391622,TID749871,TID759172",,2025-03-13,TankFarm-4,CNTR-20801,Customs hold,2025-01-19T01:41:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 34736, ""truck_count"": 4, ""contract_ref"": ""CNTR-20801"", ""storage_location"": ""TankFarm-4""}",27647.26,INR,2025-01-19T01:41:00
333,Group C,BPCL-TXN-1000199,incoming,Ajay Sharma,ajay.sharma@bpcl.co.in,508572.49,INR,Naphtha,24558,"TRK2436,TRK1803,TRK2784","TID537211,TID286906,TID269172",,2025-03-28,TankFarm-5,CNTR-29747,Documentation pending,2025-01-23T14:47:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 24558, ""truck_count"": 3, ""contract_ref"": ""CNTR-29747"", ""storage_location"": ""TankFarm-5""}",27660.63,INR,2025-01-23T14:47:00
338,Group B,BPCL-TXN-1000200,incoming,Ramesh Gupta,ramesh.gupta@bpcl.co.in,170860.68,INR,LDO,21673,TRK6042,TID414870,,2025-03-06,TankFarm-9,CNTR-25307,Standard operation,2025-01-15T21:21:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 21673, ""truck_count"": 1, ""contract_ref"": ""CNTR-25307"", ""storage_location"": ""TankFarm-9""}",27674.0,INR,2025-01-15T21:21:00
339,Group C,BPCL-TXN-1000201,incoming,Ajay Mehta,ajay.mehta@bpcl.co.in,165661.3,INR,LDO,49071,"TRK8774,TRK1582,TRK3224,TRK8888","TID262934,TID757667,TID582992,TID663051",,2025-02-12,TankFarm-8,CNTR-26782,Standard operation,2025-03-08T09:36:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 49071, ""truck_count"": 4, ""contract_ref"": ""CNTR-26782"", ""storage_location"": ""TankFarm-8""}",27687.37,INR,2025-03-08T09:36:00
343,Group A,BPCL-TXN-1000202,incoming,Sahil Nair,sahil.nair@bpcl.co.in,250010.06,INR,LDO,14390,TRK9456,TID809589,,2025-01-17,TankFarm-4,CNTR-20598,Temperature sensitive,2025-02-19T22:55:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 14390, ""truck_count"": 1, ""contract_ref"": ""CNTR-20598"", ""storage_location"": ""TankFarm-4""}",27700.74,INR,2025-02-19T22:55:00
344,Group B,BPCL-TXN-1000203,incoming,Vikram Sharma,vikram.sharma@bpcl.co.in,523112.94,INR,Naphtha,10706,"TRK8649,TRK1755,TRK2689","TID645865,TID903398,TID790995",,2025-02-09,TankFarm-1,CNTR-29462,Priority consignment,2025-03-23T06:20:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 10706, ""truck_count"": 3, ""contract_ref"": ""CNTR-29462"", ""storage_location"": ""TankFarm-1""}",27714.11,INR,2025-03-23T06:20:00
345,Group C,BPCL-TXN-1000204,incoming,Vikram Nair,vikram.nair@bpcl.co.in,256383.6,INR,ATF,48982,TRK5467,TID256574,,2025-01-21,TankFarm-5,CNTR-21875,Standard operation,2025-03-21T17:32:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 48982, ""truck_count"": 1, ""contract_ref"": ""CNTR-21875"", ""storage_location"": ""TankFarm-5""}",27727.48,INR,2025-03-21T17:32:00
346,Group A,BPCL-TXN-1000205,incoming,Shreya Verma,shreya.verma@bpcl.co.in,221512.77,INR,LDO,42623,"TRK3806,TRK2167","TID426503,TID743052",,2025-02-13,TankFarm-9,CNTR-27268,Standard operation,2025-01-17T00:30:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 42623, ""truck_count"": 2, ""contract_ref"": ""CNTR-27268"", ""storage_location"": ""TankFarm-9""}",27740.85,INR,2025-01-17T00:30:00
348,Group C,BPCL-TXN-1000206,incoming,Priya Singh,priya.singh@bpcl.co.in,436647.24,INR,MS,35688,TRK8464,TID425469,,2025-03-29,TankFarm-11,CNTR-27625,Temperature sensitive,2025-01-30T07:09:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 35688, ""truck_count"": 1, ""contract_ref"": ""CNTR-27625"", ""storage_location"": ""TankFarm-11""}",27754.22,INR,2025-01-30T07:09:00
351,Group C,BPCL-TXN-1000207,incoming,Sunita Bansal,sunita.bansal@bpcl.co.in,201676.02,INR,HSD,36612,"TRK2082,TRK6582,TRK4411,TRK8063","TID922412,TID556501,TID694764,TID925571",,2025-02-13,TankFarm-9,CNTR-23869,Customs hold,2025-03-26T21:04:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 36612, ""truck_count"": 4, ""contract_ref"": ""CNTR-23869"", ""storage_location"": ""TankFarm-9""}",27767.59,INR,2025-03-26T21:04:00
354,Group C,BPCL-TXN-1000208,incoming,Anil Bansal,anil.bansal@bpcl.co.in,349190.83,INR,HSD,49663,"TRK5910,TRK5989,TRK8122","TID852658,TID460987,TID193624",,2025-03-16,TankFarm-1,CNTR-28362,Quality check required,2025-01-17T09:03:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 49663, ""truck_count"": 3, ""contract_ref"": ""CNTR-28362"", ""storage_location"": ""TankFarm-1""}",27780.96,INR,2025-01-17T09:03:00
355,Group A,BPCL-TXN-1000209,incoming,Ramesh Khosla,ramesh.khosla@bpcl.co.in,431021.94,INR,LDO,12189,"TRK1510,TRK4854,TRK8073","TID836333,TID718831,TID513420",,2025-03-22,TankFarm-6,CNTR-26271,Quality check required,2025-02-18T13:34:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 12189, ""truck_count"": 3, ""contract_ref"": ""CNTR-26271"", ""storage_location"": ""TankFarm-6""}",27794.33,INR,2025-02-18T13:34:00
356,Group B,BPCL-TXN-1000210,incoming,Rahul Mehta,rahul.mehta@bpcl.co.in,161464.46,INR,ATF,28611,"TRK3527,TRK5726,TRK3056,TRK3200","TID112166,TID175231,TID779885,TID116470",,2025-01-19,TankFarm-12,CNTR-27974,Quality check required,2025-01-18T02:08:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 28611, ""truck_count"": 4, ""contract_ref"": ""CNTR-27974"", ""storage_location"": ""TankFarm-12""}",27807.7,INR,2025-01-18T02:08:00
358,Group A,BPCL-TXN-1000211,incoming,Anil Singh,anil.singh@bpcl.co.in,638932.82,INR,HSD,37881,"TRK7731,TRK9948,TRK7012","TID135087,TID139704,TID695748",,2025-03-03,TankFarm-12,CNTR-26038,Requires escort,2025-03-16T15:44:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 37881, ""truck_count"": 3, ""contract_ref"": ""CNTR-26038"", ""storage_location"": ""TankFarm-12""}",27821.07,INR,2025-03-16T15:44:00
359,Group B,BPCL-TXN-1000212,incoming,Ajay Rao,ajay.rao@bpcl.co.in,362078.84,INR,MS,39298,"TRK2449,TRK5017,TRK8740,TRK2279,TRK9834","TID936866,TID707784,TID427679,TID742818,TID155337",,2025-02-13,TankFarm-9,CNTR-20176,Temperature sensitive,2025-02-28T16:57:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 39298, ""truck_count"": 5, ""contract_ref"": ""CNTR-20176"", ""storage_location"": ""TankFarm-9""}",27834.44,INR,2025-02-28T16:57:00
360,Group C,BPCL-TXN-1000213,incoming,Neha Verma,neha.verma@bpcl.co.in,721421.44,INR,LDO,23953,"TRK1578,TRK5981","TID862285,TID923154",,2025-03-14,TankFarm-5,CNTR-21006,Temperature sensitive,2025-03-16T05:36:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 23953, ""truck_count"": 2, ""contract_ref"": ""CNTR-21006"", ""storage_location"": ""TankFarm-5""}",27847.81,INR,2025-03-16T05:36:00
361,Group A,BPCL-TXN-1000214,incoming,Meera Khosla,meera.khosla@bpcl.co.in,477629.83,INR,LDO,36769,TRK3077,TID630155,,2025-01-10,TankFarm-5,CNTR-24129,Customs hold,2025-03-20T08:17:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 36769, ""truck_count"": 1, ""contract_ref"": ""CNTR-24129"", ""storage_location"": ""TankFarm-5""}",27861.18,INR,2025-03-20T08:17:00
363,Group C,BPCL-TXN-1000215,incoming,Amit Bansal,amit.bansal@bpcl.co.in,702107.84,INR,HSD,37502,"TRK7277,TRK4898,TRK8211,TRK3740","TID321099,TID705822,TID870033,TID982725",,2025-02-14,TankFarm-1,CNTR-24331,Requires escort,2025-01-07T05:29:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 37502, ""truck_count"": 4, ""contract_ref"": ""CNTR-24331"", ""storage_location"": ""TankFarm-1""}",27874.55,INR,2025-01-07T05:29:00
364,Group A,BPCL-TXN-1000216,incoming,Rahul Khosla,rahul.khosla@bpcl.co.in,712482.54,INR,Naphtha,20313,"TRK7390,TRK8775,TRK5302,TRK3378","TID656208,TID555851,TID112439,TID402820",,2025-02-27,TankFarm-7,CNTR-25172,Documentation pending,2025-03-29T01:06:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 20313, ""truck_count"": 4, ""contract_ref"": ""CNTR-25172"", ""storage_location"": ""TankFarm-7""}",27887.92,INR,2025-03-29T01:06:00
366,Group C,BPCL-TXN-1000217,incoming,Shreya Verma,shreya.verma@bpcl.co.in,516345.67,INR,HSD,25530,"TRK1173,TRK1138,TRK2113,TRK1195,TRK7737","TID202444,TID650779,TID208954,TID818798,TID567604",,2025-02-14,TankFarm-4,CNTR-24641,Priority consignment,2025-01-25T01:01:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 25530, ""truck_count"": 5, ""contract_ref"": ""CNTR-24641"", ""storage_location"": ""TankFarm-4""}",27901.29,INR,2025-01-25T01:01:00
368,Group B,BPCL-TXN-1000218,incoming,Pooja Patel,pooja.patel@bpcl.co.in,488115.87,INR,LDO,32982,"TRK6298,TRK5216,TRK3653,TRK2212,TRK5543,TRK2022","TID501393,TID507466,TID448813,TID162976,TID370782,TID952283",,2025-02-03,TankFarm-3,CNTR-27218,Requires escort,2025-03-04T06:39:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 32982, ""truck_count"": 6, ""contract_ref"": ""CNTR-27218"", ""storage_location"": ""TankFarm-3""}",27914.66,INR,2025-03-04T06:39:00
369,Group C,BPCL-TXN-1000219,incoming,Priya Mehta,priya.mehta@bpcl.co.in,416958.31,INR,ATF,19312,"TRK2740,TRK8234,TRK5243,TRK2692,TRK1571","TID176461,TID173832,TID699098,TID862886,TID362769",,2025-02-27,TankFarm-1,CNTR-28154,Customs hold,2025-03-25T20:00:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 19312, ""truck_count"": 5, ""contract_ref"": ""CNTR-28154"", ""storage_location"": ""TankFarm-1""}",27928.03,INR,2025-03-25T20:00:00
372,Group C,BPCL-TXN-1000220,incoming,Ajay Verma,ajay.verma@bpcl.co.in,83331.17,INR,ATF,24002,"TRK4327,TRK3893,TRK1644,TRK7294,TRK4129,TRK5896","TID829685,TID509054,TID211954,TID761249,TID822303,TID476712",,2025-03-04,TankFarm-2,CNTR-27175,Weather delay,2025-01-18T01:12:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 24002, ""truck_count"": 6, ""contract_ref"": ""CNTR-27175"", ""storage_location"": ""TankFarm-2""}",27941.4,INR,2025-01-18T01:12:00
373,Group A,BPCL-TXN-1000221,incoming,Rahul Jain,rahul.jain@bpcl.co.in,70669.66,INR,Naphtha,47166,"TRK9186,TRK9748,TRK8361","TID117215,TID138842,TID455766",,2025-01-08,TankFarm-6,CNTR-20701,Quality check required,2025-01-16T06:51:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 47166, ""truck_count"": 3, ""contract_ref"": ""CNTR-20701"", ""storage_location"": ""TankFarm-6""}",27954.77,INR,2025-01-16T06:51:00
377,Group B,BPCL-TXN-1000222,incoming,Priya Rao,priya.rao@bpcl.co.in,127396.68,INR,ATF,16013,"TRK7060,TRK3703,TRK8187,TRK4991,TRK1666,TRK3185","TID204823,TID929478,TID988528,TID762904,TID742191,TID494401",,2025-01-21,TankFarm-1,CNTR-27978,Requires escort,2025-01-01T00:11:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 16013, ""truck_count"": 6, ""contract_ref"": ""CNTR-27978"", ""storage_location"": ""TankFarm-1""}",27968.14,INR,2025-01-01T00:11:00
382,Group A,BPCL-TXN-1000223,incoming,Rahul Nair,rahul.nair@bpcl.co.in,109147.19,INR,HSD,34151,"TRK6340,TRK7865,TRK4256,TRK6336,TRK4769","TID916814,TID215482,TID441974,TID338846,TID202827",,2025-01-31,TankFarm-12,CNTR-26759,Weather delay,2025-02-18T07:04:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 34151, ""truck_count"": 5, ""contract_ref"": ""CNTR-26759"", ""storage_location"": ""TankFarm-12""}",27981.51,INR,2025-02-18T07:04:00
383,Group B,BPCL-TXN-1000224,incoming,Ramesh Jain,ramesh.jain@bpcl.co.in,130082.42,INR,Naphtha,34818,"TRK7346,TRK7119","TID243030,TID579975",,2025-01-25,TankFarm-11,CNTR-25875,Priority consignment,2025-01-26T10:08:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 34818, ""truck_count"": 2, ""contract_ref"": ""CNTR-25875"", ""storage_location"": ""TankFarm-11""}",27994.88,INR,2025-01-26T10:08:00
384,Group C,BPCL-TXN-1000225,incoming,Vikram Mehta,vikram.mehta@bpcl.co.in,105554.22,INR,ATF,35053,"TRK3804,TRK6629,TRK4602,TRK5835","TID732958,TID264404,TID927899,TID933162",,2025-03-23,TankFarm-10,CNTR-22784,Documentation pending,2025-01-30T02:26:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 35053, ""truck_count"": 4, ""contract_ref"": ""CNTR-22784"", ""storage_location"": ""TankFarm-10""}",28008.25,INR,2025-01-30T02:26:00
386,Group B,BPCL-TXN-1000226,incoming,Kavita Bansal,kavita.bansal@bpcl.co.in,676232.55,INR,ATF,7898,TRK8711,TID869105,,2025-03-06,TankFarm-1,CNTR-26974,Documentation pending,2025-02-20T15:51:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 7898, ""truck_count"": 1, ""contract_ref"": ""CNTR-26974"", ""storage_location"": ""TankFarm-1""}",28021.62,INR,2025-02-20T15:51:00
388,Group A,BPCL-TXN-1000227,incoming,Amit Khosla,amit.khosla@bpcl.co.in,357980.06,INR,Naphtha,43250,TRK8452,TID586288,,2025-01-18,TankFarm-12,CNTR-26641,Customs hold,2025-02-17T20:29:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 43250, ""truck_count"": 1, ""contract_ref"": ""CNTR-26641"", ""storage_location"": ""TankFarm-12""}",28034.99,INR,2025-02-17T20:29:00
394,Group A,BPCL-TXN-1000228,incoming,Sahil Mehta,sahil.mehta@bpcl.co.in,384838.33,INR,HSD,39123,"TRK1371,TRK5803,TRK7824,TRK9870,TRK3163,TRK8764","TID463541,TID540538,TID565420,TID873544,TID776000,TID122525",,2025-02-07,TankFarm-4,CNTR-21031,Standard operation,2025-01-30T16:41:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 39123, ""truck_count"": 6, ""contract_ref"": ""CNTR-21031"", ""storage_location"": ""TankFarm-4""}",28048.36,INR,2025-01-30T16:41:00
395,Group B,BPCL-TXN-1000229,incoming,Pooja Gupta,pooja.gupta@bpcl.co.in,595447.66,INR,ATF,43886,"TRK9686,TRK9986,TRK8295,TRK8503,TRK5982,TRK3161","TID927691,TID421383,TID280079,TID927607,TID372637,TID337798",,2025-03-03,TankFarm-6,CNTR-24720,Standard operation,2025-01-19T11:18:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 43886, ""truck_count"": 6, ""contract_ref"": ""CNTR-24720"", ""storage_location"": ""TankFarm-6""}",28061.73,INR,2025-01-19T11:18:00
396,Group C,BPCL-TXN-1000230,incoming,Anil Mehta,anil.mehta@bpcl.co.in,541063.82,INR,LDO,16945,"TRK3514,TRK3641","TID349461,TID222596",,2025-01-06,TankFarm-6,CNTR-29413,Customs hold,2025-02-26T08:23:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 16945, ""truck_count"": 2, ""contract_ref"": ""CNTR-29413"", ""storage_location"": ""TankFarm-6""}",28075.1,INR,2025-02-26T08:23:00
397,Group A,BPCL-TXN-1000231,incoming,Pooja Verma,pooja.verma@bpcl.co.in,734066.36,INR,HSD,29439,"TRK9845,TRK3663,TRK9743,TRK5940","TID227391,TID126135,TID524214,TID623676",,2025-01-19,TankFarm-8,CNTR-25246,Customs hold,2025-01-01T23:34:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 29439, ""truck_count"": 4, ""contract_ref"": ""CNTR-25246"", ""storage_location"": ""TankFarm-8""}",28088.47,INR,2025-01-01T23:34:00
399,Group C,BPCL-TXN-1000232,incoming,Amit Gupta,amit.gupta@bpcl.co.in,424445.99,INR,LDO,6625,"TRK4610,TRK8306,TRK6855,TRK2515","TID442220,TID157706,TID737692,TID772465",,2025-01-25,TankFarm-10,CNTR-28625,Weather delay,2025-02-05T06:01:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 6625, ""truck_count"": 4, ""contract_ref"": ""CNTR-28625"", ""storage_location"": ""TankFarm-10""}",28101.84,INR,2025-02-05T06:01:00
400,Group A,BPCL-TXN-1000233,incoming,Pooja Gupta,pooja.gupta@bpcl.co.in,719277.18,INR,Naphtha,30848,"TRK9035,TRK6206","TID732471,TID734470",,2025-03-07,TankFarm-1,CNTR-25915,Quality check required,2025-01-19T22:54:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 30848, ""truck_count"": 2, ""contract_ref"": ""CNTR-25915"", ""storage_location"": ""TankFarm-1""}",28115.21,INR,2025-01-19T22:54:00
401,Group B,BPCL-TXN-1000234,incoming,Ketan Sharma,ketan.sharma@bpcl.co.in,231371.52,INR,LDO,25190,"TRK2435,TRK4533,TRK8278,TRK7809","TID942725,TID563999,TID402654,TID271746",,2025-02-24,TankFarm-12,CNTR-26786,Customs hold,2025-03-17T19:05:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 25190, ""truck_count"": 4, ""contract_ref"": ""CNTR-26786"", ""storage_location"": ""TankFarm-12""}",28128.58,INR,2025-03-17T19:05:00
402,Group C,BPCL-TXN-1000235,incoming,Rahul Nair,rahul.nair@bpcl.co.in,740312.8,INR,MS,43710,"TRK2449,TRK1108,TRK7708,TRK5478","TID534649,TID283388,TID682813,TID584567",,2025-04-01,TankFarm-10,CNTR-22243,Weather delay,2025-01-24T12:18:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 43710, ""truck_count"": 4, ""contract_ref"": ""CNTR-22243"", ""storage_location"": ""TankFarm-10""}",28141.95,INR,2025-01-24T12:18:00
406,Group A,BPCL-TXN-1000236,incoming,Rahul Khosla,rahul.khosla@bpcl.co.in,123235.61,INR,HSD,8466,"TRK6917,TRK7873,TRK6832","TID151081,TID403936,TID405831",,2025-03-09,TankFarm-11,CNTR-21258,Documentation pending,2025-01-25T20:11:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 8466, ""truck_count"": 3, ""contract_ref"": ""CNTR-21258"", ""storage_location"": ""TankFarm-11""}",28155.32,INR,2025-01-25T20:11:00
408,Group C,BPCL-TXN-1000237,incoming,Neha Verma,neha.verma@bpcl.co.in,692657.85,INR,HSD,11712,"TRK3532,TRK9247","TID331854,TID971968",,2025-01-25,TankFarm-9,CNTR-28612,Documentation pending,2025-03-12T22:48:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 11712, ""truck_count"": 2, ""contract_ref"": ""CNTR-28612"", ""storage_location"": ""TankFarm-9""}",28168.69,INR,2025-03-12T22:48:00
412,Group A,BPCL-TXN-1000238,incoming,Vikram Gupta,vikram.gupta@bpcl.co.in,32447.49,INR,MS,13112,"TRK4365,TRK4277,TRK4027,TRK6759,TRK1479","TID195189,TID252627,TID986950,TID882445,TID390849",,2025-03-16,TankFarm-6,CNTR-25770,Customs hold,2025-03-06T23:39:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 13112, ""truck_count"": 5, ""contract_ref"": ""CNTR-25770"", ""storage_location"": ""TankFarm-6""}",28182.06,INR,2025-03-06T23:39:00
413,Group B,BPCL-TXN-1000239,incoming,Priya Bansal,priya.bansal@bpcl.co.in,578351.92,INR,Naphtha,19221,"TRK4138,TRK5617,TRK3814,TRK9800,TRK1070,TRK2616","TID324411,TID628687,TID992649,TID842136,TID597775,TID484264",,2025-03-31,TankFarm-10,CNTR-23033,Temperature sensitive,2025-03-28T03:11:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 19221, ""truck_count"": 6, ""contract_ref"": ""CNTR-23033"", ""storage_location"": ""TankFarm-10""}",28195.43,INR,2025-03-28T03:11:00
415,Group A,BPCL-TXN-1000240,incoming,Priya Verma,priya.verma@bpcl.co.in,382941.78,INR,ATF,23586,"TRK6111,TRK8273,TRK4700,TRK7672","TID404704,TID996915,TID548750,TID297955",,2025-01-09,TankFarm-8,CNTR-26020,Customs hold,2025-01-02T21:31:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 23586, ""truck_count"": 4, ""contract_ref"": ""CNTR-26020"", ""storage_location"": ""TankFarm-8""}",28208.8,INR,2025-01-02T21:31:00
419,Group B,BPCL-TXN-1000241,incoming,Ramesh Patel,ramesh.patel@bpcl.co.in,559903.81,INR,MS,37645,"TRK1438,TRK3934,TRK7269,TRK6356,TRK3502,TRK5960","TID752179,TID753506,TID201013,TID897097,TID180234,TID793193",,2025-03-08,TankFarm-8,CNTR-27635,Weather delay,2025-02-07T21:31:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 37645, ""truck_count"": 6, ""contract_ref"": ""CNTR-27635"", ""storage_location"": ""TankFarm-8""}",28222.17,INR,2025-02-07T21:31:00
420,Group C,BPCL-TXN-1000242,incoming,Shreya Verma,shreya.verma@bpcl.co.in,611874.16,INR,Naphtha,40823,TRK1517,TID551313,,2025-01-16,TankFarm-7,CNTR-27374,Gate pass pending,2025-02-18T14:29:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 40823, ""truck_count"": 1, ""contract_ref"": ""CNTR-27374"", ""storage_location"": ""TankFarm-7""}",28235.54,INR,2025-02-18T14:29:00
421,Group A,BPCL-TXN-1000243,incoming,Shreya Gupta,shreya.gupta@bpcl.co.in,648761.51,INR,LDO,15757,"TRK8056,TRK3203,TRK6119,TRK7374","TID611133,TID901123,TID214695,TID696487",,2025-03-28,TankFarm-8,CNTR-29073,Documentation pending,2025-03-15T15:30:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 15757, ""truck_count"": 4, ""contract_ref"": ""CNTR-29073"", ""storage_location"": ""TankFarm-8""}",28248.91,INR,2025-03-15T15:30:00
423,Group C,BPCL-TXN-1000244,incoming,Ketan Khosla,ketan.khosla@bpcl.co.in,448376.06,INR,LDO,29941,TRK8014,TID461908,,2025-02-15,TankFarm-7,CNTR-25755,Standard operation,2025-03-26T07:15:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 29941, ""truck_count"": 1, ""contract_ref"": ""CNTR-25755"", ""storage_location"": ""TankFarm-7""}",28262.28,INR,2025-03-26T07:15:00
424,Group A,BPCL-TXN-1000245,incoming,Anil Patel,anil.patel@bpcl.co.in,685032.04,INR,MS,24982,TRK6531,TID278026,,2025-01-03,TankFarm-9,CNTR-25343,Standard operation,2025-02-28T21:55:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 24982, ""truck_count"": 1, ""contract_ref"": ""CNTR-25343"", ""storage_location"": ""TankFarm-9""}",28275.65,INR,2025-02-28T21:55:00
